uname,mid,level,sex,send_time,like,is_sub,text
冀中有孤,179779017,6,保密,2022-02-07 23:43:32,0,False,"但可以看出车速并不快
我对自动驾驶观念就像直升机悬停或者客机机长犯困
在人需要的时候可以顶替一会，但不能全部把事交给他"
鹿-王-本-生,18810373,6,男,2022-02-07 20:59:06,0,False,可以考虑跟随前车或者自由行驶
好好走曖,280083375,6,保密,2022-02-07 20:55:32,0,False,蒸牛蛙！
Smile风夕,111590624,5,保密,2022-02-07 18:07:37,0,False,没评论？
AutoX无人驾驶,544241419,3,保密,2022-02-07 20:02:53,0,True,感谢提醒！Up主才反应过来开启了精选评论。。
浅吻小土逗,382096198,5,男,2022-02-07 17:31:03,0,False,特斯拉骂骂咧咧退出了视频。
b站专家多,317282919,5,保密,2022-02-06 22:48:39,0,False,？？
Dashinglzh,99625472,5,保密,2022-02-06 18:44:29,0,False,怎么没人？
亿颗鱼子酱,629260042,4,男,2022-02-06 12:51:12,0,False,看样子是在深圳录的
在下岳云鹏，有何贵干,27962156,5,保密,2022-02-06 01:36:47,0,False,每次在亦庄看见无人驾驶都躲得远远的，我这臭骑摩托的玩不起，生怕ai突然想不开
不会叫土拨鼠,392265582,5,保密,2022-02-05 23:51:10,0,False,U
Circes,2823572,6,男,2022-02-05 21:55:24,0,False,弹幕都不看简介的吗。。。。
GLSLM,7055700,6,男,2022-02-05 20:39:25,0,False,八星
包包包个包子,433398234,5,保密,2022-02-05 20:13:41,0,False,嗯，知道了
minhangree,38123523,5,保密,2022-02-05 19:42:10,0,False,一年保费会不会3万起[呆]
小三笑红尘,10988346,4,保密,2022-02-05 18:50:25,0,False,还有很多地方需要优化，跟车距离太远，红灯停车距离近2台车的位置，车速太低一路被超车
-大呼吸家-,3675634,6,男,2022-02-04 20:04:38,0,False,评论呢？
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:38:18,0,True,感谢提醒！Up主才反应过来开启了精选评论。。
Luena_,39098786,6,保密,2022-02-04 11:34:23,0,False,这次测试是在哪里？
舷号十六,7226607,6,男,2022-02-04 09:10:40,0,False,有个人一直在逼逼被超车之类的，动动脑子，一是本来就在发展中，二是以后大家都是自动驾驶了不就能提速了吗
纳米沿途,43411894,5,保密,2022-02-04 02:42:43,0,False,怎么没评论...
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:14:15,0,True,感谢提醒！Up主才反应过来开启了精选评论。。
set凌神,325934849,5,男,2022-02-04 02:37:32,0,False,评论呢？？
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:14:13,0,True,感谢提醒！Up主才反应过来开启了精选评论。。
请称呼我b友,105280247,6,男,2022-02-04 01:41:22,0,False,评论呢
AutoX无人驾驶,544241419,3,保密,2022-02-07 18:36:33,0,True,来了～
飞橙在此,627944457,4,保密,2022-02-03 22:59:00,0,False,什么时候和华为联合？[doge]
worldmms,29542415,5,保密,2022-02-03 21:47:06,0,False,播放4万没评论，有问题啊
Lucien_Yang,93918234,5,保密,2022-02-03 21:32:34,0,False,怎么一条弹幕都没有
德莉莎白鼠,70496521,5,保密,2022-02-03 17:48:49,0,False,哦
肉汤圆协会主席,43162253,6,保密,2022-02-03 14:10:00,0,False,驾驶位不坐人上路合法吗？
AutoX无人驾驶,544241419,3,保密,2022-02-07 20:02:00,0,True,安途与当地政府合作
精神切割,3063177,5,男,2022-02-02 23:47:42,0,False,这个是车顶顶着一堆设备的，还是实装在车身内的？
丁二嘻,304751344,5,保密,2022-02-02 21:53:11,0,False,额，不要求有安全员了吗？
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:38:46,0,True,在168平方公里区域内是的
歼星舰,2204044,6,男,2022-02-02 19:33:36,0,False,嗯？
基本含义,335255144,5,保密,2022-02-02 18:32:56,0,False,驾驶用平方公里来算？
bili_426871711,426871711,5,保密,2022-02-07 18:40:04,2,True,范围
我来广东看亲戚的,509204353,5,男,2022-02-02 18:30:42,0,False,没有评论？
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:18:16,0,True,感谢提醒！Up主才反应过来开启了精选评论。。
我来广东看亲戚的,509204353,5,男,2022-02-07 21:07:38,0,True,回复 @AutoX无人驾驶 :不用不用
污言疫怼,27868080,5,保密,2022-02-02 18:26:42,0,False,。。
香芋QAQ,518705,5,男,2022-02-02 17:54:39,0,False,能不能把车速记录发一下
MosunLIKE,692832594,4,保密,2022-02-02 16:40:32,0,False,蔚来呢[doge]
MattRyanJC,39322781,5,男,2022-02-02 09:09:47,0,False,没有评论？
猫神撅滑稽,351426417,5,保密,2022-02-01 23:30:40,0,False,[囧]
NASA首席工程师,1874914615,3,保密,2022-02-01 21:20:09,0,False,占个位置
湘西腊肉的浪漫,340932007,6,保密,2022-02-01 19:21:37,0,False,0评论？
吾之华万代,4426176,5,保密,2022-02-01 18:47:53,0,False,?hgf
Yoyoですよ,12341280,5,保密,2022-02-01 18:17:00,0,False,前排 预言一下。肯定有人说这样上马路不安全 责任怎么认，撞到人怎么办
叫我雨果,28355952,5,男,2022-02-01 17:48:01,0,False,粗略看了下还行，细看超车的人可真多，与前车辆距离有点远，车速也比较慢。
是你认识的龙龙,311910617,5,男,2022-02-01 17:46:18,0,False,"弹幕有说危险驾驶的，这种言论你要是有脑子肯定不会说出来的，肯定有提前报备或者申请的，但是不会广而告之，就好比无人机航拍圈，一线城市你市区内飞行要提前申请航线，同时严格执行起飞降落地点，飞行路线，但不会举个大喇叭吆喝，让全市人都知道你要起飞了[笑哭]
昨天在一个大疆air2s视频里面也是看到好多不经思考的弹幕，比如说相机还会变焦肯定是P的[捂脸]B站入站考试还是太简单了"
冰是沉睡的水bilibili,16943001,5,男,2022-02-01 17:40:04,0,False,哪家公司的？
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:41:29,0,True,安途AutoX
忝柴,1328239544,5,保密,2022-02-01 16:31:12,0,False,我选择相信机器，就是不知道我的钱包信不信[蛆音娘_吃瓜群众]
百里从不守约,273534820,6,保密,2022-02-01 16:21:45,0,False,是不是极狐那套系统？
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:41:55,0,True,不是，AutoX安途研发的
狗子不会变嗷,32104267,6,男,2022-02-01 15:43:36,0,False,两万多播放量没评论
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:17:48,0,True,感谢提醒！Up主才反应过来开启了精选评论。。
狗子不会变嗷,32104267,6,男,2022-02-07 20:44:57,1,True,回复 @AutoX无人驾驶 :我就说嘛 技术这么好 还不让我们夸夸[doge]
我没故事丶有酒,20934714,6,保密,2022-02-01 14:42:47,0,False,2w多播放一个评论没有？
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:21:13,0,True,感谢提醒！Up主才反应过来开启了精选评论。。
咸鱼突刺a,7410109,6,男,2022-02-01 09:02:05,0,False,[doge]评论沦陷了嘛
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:21:25,0,True,感谢提醒！Up主才反应过来开启了精选评论。。
闪电的主人Tesla,37113621,5,保密,2022-02-01 00:36:57,0,False,华为开发的？
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:45:55,0,True,不是，安途开发的
一次机会,345854979,5,男,2022-02-01 00:19:57,0,False,有点害怕
AisinGioroy,4021813,5,保密,2022-01-31 23:46:17,0,False,虽然真心觉得很牛逼，但万一突发失控，主驾位不留人真的好吗[脸红]
不涨粉不改名,96810674,5,男,2022-01-31 22:52:45,0,False,这大概是l几级的自动驾驶了？
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:22:10,0,True,L4
不涨粉不改名,96810674,5,男,2022-02-07 20:43:26,1,True,回复 @AutoX无人驾驶 :厉害
托托丶托托,22632733,5,保密,2022-01-31 22:52:11,0,False,0评论？？？
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:22:00,0,True,感谢提醒！Up主才反应过来开启了精选评论。。
陈胜,152635,6,保密,2022-01-31 22:47:49,0,False,可以感觉到比别的车慢好多
阴cha阳cuo,286758108,5,男,2022-01-31 22:28:18,0,False,居然没有评论，看着不错！
氪金等于变弱,399387343,5,保密,2022-01-31 20:45:37,0,False,居然没有评论
0一折羽兮0,35612241,5,男,2022-01-31 19:08:49,0,False,咋没人呢[doge]
PoemOfTheMoon,6460663,6,男,2022-01-31 17:39:38,0,False,是的，你没有看错，它没有超过一辆车[doge]
车上阿俊,14136887,6,男,2022-01-31 16:35:27,0,False,加速播放可以把一些瑕疵操作给“滤波”掉
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:47:44,0,True,也滤波了不少精彩复杂场景呢
白日做梦憧憧,20123304,5,男,2022-01-31 16:28:25,0,False,怎么没评论的哇
纳刀居合登龙猫,251139988,5,男,2022-01-31 14:44:32,0,False,没人说话嘛？
纳刀居合登龙猫,251139988,5,男,2022-01-31 14:45:01,0,False,哦～原来是要择一下
触发声,194326108,5,保密,2022-01-31 10:20:02,0,False,没有特斯拉厉害
弟弟DD滴---,16155420,6,保密,2022-01-31 00:06:22,0,False,好像不会超车
TokiIow,5215659,6,女,2022-01-31 00:01:04,0,False,这种万一出事了谁负责？
人马座精神病理疗中心,1470919606,4,保密,2022-01-30 23:12:06,0,False,不跑跑高架吗？
王者之兵戈,1630300811,4,保密,2022-01-30 21:52:36,0,False,慢
今晚发威打老虎,274738383,5,保密,2022-01-30 18:56:18,0,False,跟车跟那么远……
应答与坚冰随行,471727721,4,保密,2022-01-30 16:49:58,0,False,导航在哪里啊？
你那头忧郁的短发,470981498,3,保密,2022-01-30 11:18:57,0,False,用的是哪家自动驾驶？
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:54:44,0,True,安途AutoX
你那头忧郁的短发,470981498,3,保密,2022-01-30 11:13:48,0,False,用的是哪家的自动驾驶
学弟弟萌萌哒,18185310,6,保密,2022-01-30 10:38:33,0,False,这是哪家公司的AI
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:54:55,0,True,安途AutoX
慕容剑英,259760586,5,保密,2022-01-30 09:14:52,0,False,虽然能刹住车，但肯定不如特斯拉[给心心]
二手狂魔,379822822,5,保密,2022-01-30 00:37:35,0,False,没听过的团队耶，是那个公司下面的呢
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:55:11,0,True,独立公司
相思鹄壳か,700269613,4,保密,2022-01-29 17:57:26,0,False,呃
相思鹄壳か,700269613,4,保密,2022-01-29 17:57:17,0,False,没评论？[疑惑]
RABIN-X,387105516,4,保密,2022-01-29 16:43:00,0,False,反正我不敢座[辣眼睛]
怒风的记忆,26940682,6,保密,2022-01-29 16:00:51,0,False,评论呢？
枳江肉司,187351,5,男,2022-01-29 13:40:32,0,False,这是在哪个城市？
28676081768_bili,406236371,5,男,2022-01-29 13:18:33,0,False,我说怎么没评论，为啥要开精选啊？
bili_95633644576,517244931,5,保密,2022-01-29 13:12:01,0,False,没人介绍一下配置？
骚骚的骚东,20154571,6,男,2022-01-29 12:11:33,0,False,平方公里[tv_doge]我可以理解为在转圈么？
AutoX无人驾驶,544241419,3,保密,2022-02-07 19:56:04,0,True,不是的～
宇智波凯风,250455865,5,保密,2022-01-29 11:51:38,0,False,auto？华为的？
Nelson-Jay-Rodney,6906376,6,女,2022-01-29 11:10:31,0,False,四千播放无评论？
AsianWhale,10927746,6,保密,2022-01-29 10:18:24,0,False,过拟合
陈成诚_2020,480768335,5,男,2022-01-29 08:57:40,0,False,autox是华为合作的厂商吗？[微笑]
木有灵根,25146743,5,保密,2022-01-29 06:12:09,0,False,是百度研发的吗？
肆32_,5209616,6,男,2022-01-28 23:03:01,0,False,好惨
啾一星,341639962,5,男,2022-01-28 22:08:41,0,False,是华为的吗
AlexNeo666,502996881,4,保密,2022-01-28 19:09:34,0,False,这个是百度的吗？还是滴滴的
正点报时,122731784,5,男,2022-01-28 17:18:53,0,False,这是一个什么公司？
AutoX无人驾驶,544241419,3,保密,2022-02-07 20:00:14,0,True,自动驾驶公司～
木之星星,526354678,4,保密,2022-01-28 12:42:26,0,False,哪家的车？
