send_time,text
2022-02-10,一点都不严谨咯
2022-02-10,道路数据，危
2022-02-10,能不能说清楚，现在哪有自动驾驶，全是辅助驾驶
2022-02-10,太扯了，关了
2022-02-10,看好自动无人机，需要一定门槛
2022-02-10,还有谁
2022-02-10,这些都是碰撞前就推出系统好吧，让驾驶员接管了
2022-02-10,目前不是全自动驾驶，只是自动驾驶，是两个概念好吧
2022-02-10,鬼探头了解下
2022-02-10,非蠢即坏
2022-02-10,下架吧   这个视频
2022-02-10,因噎废食吗
2022-02-10,比亚迪汉？ 
2022-02-10,扯淡么。。。这
2022-02-10,自动驾驶的未来一定是所有的车辆都使用自动驾驶，人才是最不可控的
2022-02-10,这两句话有联系么？
2022-02-10,说的我能活到L5出来一样
2022-02-10,辅助驾驶是自动驾驶？
2022-02-10,更多离谱的车祸这话说的不对吧。。。
2022-02-10,做好了去世的准备
2022-02-10,撞校车，因为一般合格的校车都是比较坚固
2022-02-10,emmm 在未来“过渡期”需要买G55这类车 保安全了
2022-02-10,人家还有后台监视着，必要时刻可以远程遥控驾驶
2022-02-10,选择自己撞车，那我肯定不会买这辆车
2022-02-10,这哥们就是贩卖焦虑的经典案例
2022-02-10,这哥们有点水啊
2022-02-10,自动驾驶的国标都出来了 为什么还用sea的标准？
2022-02-10,这辈子都别想L5
2022-02-10,一切。。。。。。
2022-02-10,那叫辅助驾驶好吧
2022-02-10,这种现阶段人也避免不了
2022-02-10,传导器还行，写文稿的没上过工科大学吧
2022-02-10,无良销售可以把自动辅助驾驶称呼为自动驾驶，你也这么认为？
2022-02-10,下架吧，自动辅助驾驶或智能辅助驾驶不等同于自动驾驶
2022-02-10,只要都用自动驾驶，原则上就没啥车祸了
2022-02-10,极狐 介于L3 和L4之间
2022-02-10,工程伦理呗
2022-02-10,汽车必须遵循法规，让速不让道。不然就是自动驾驶开发人员以故意杀人罪处理！
2022-02-10,如果交通规划本身不合理不科学怎么办呢？
2022-02-10,或许会高一纳米，但自动驾驶难点不在于这个
2022-02-10,油车智能化可不差吧
2022-02-10,新能源最多就是好控制车辆，但这不是自动驾驶的难点。新能源和科技智能化没有关系
2022-02-18,没有数据随便就说：更多
2022-02-18,我选择弹射座椅
2022-02-18,聘个司机就L5
2022-02-18,电车问题
2022-02-18,这是伦理问题，和人有关，与自动驾驶无关
2022-02-18,小看深度学习了，有6万辆L4实测车，超算很快学会如何处理
2022-02-18,测试的自动驾驶事故率，和人工驾驶的事故率比较，谁高？
2022-02-18,人工驾驶车遇到这样的问题，怎么办呢？
2022-02-18,什么破节目
2022-02-18,电车难题能难住电车吗？
2022-02-18,最优解;牺牲当前车内人员
2022-02-18,飞虎是啥
2022-02-18,机器人比那些没素质的司机好多了
2022-02-18,有点扯，自动驾驶和驱动方式有啥必然联系？
2022-02-18,驾驶辅助系统不等于自动驾驶
2022-02-18,你们真的是专业的媒体么 我笑了
2022-02-18,自动驾驶都没刹车吗
2022-02-18,前面几句就是屁话，吓唬谁？以为观众都不知道代码有权重比？安全大于一切，OK？
2022-02-18,懂车帝的视频质量开始向百家号看齐
2022-02-18,大家别急，华为来了
2022-02-18,一点都不严谨咯
2022-02-18,道路数据，危
2022-02-18,能不能说清楚，现在哪有自动驾驶，全是辅助驾驶
2022-02-18,太扯了，关了
2022-02-18,看好自动无人机，需要一定门槛
2022-02-18,还有谁
2022-02-18,这些都是碰撞前就推出系统好吧，让驾驶员接管了
2022-02-18,目前不是全自动驾驶，只是自动驾驶，是两个概念好吧
2022-02-18,鬼探头了解下
2022-02-18,非蠢即坏
2022-02-18,下架吧   这个视频
2022-02-18,因噎废食吗
2022-02-18,比亚迪汉？ 
2022-02-18,扯淡么。。。这
2022-02-18,自动驾驶的未来一定是所有的车辆都使用自动驾驶，人才是最不可控的
2022-02-18,这两句话有联系么？
2022-02-18,说的我能活到L5出来一样
2022-02-18,辅助驾驶是自动驾驶？
2022-02-18,更多离谱的车祸这话说的不对吧。。。
2022-02-18,做好了去世的准备
2022-02-18,撞校车，因为一般合格的校车都是比较坚固
2022-02-18,emmm 在未来“过渡期”需要买G55这类车 保安全了
2022-02-18,人家还有后台监视着，必要时刻可以远程遥控驾驶
2022-02-18,选择自己撞车，那我肯定不会买这辆车
2022-02-18,这哥们就是贩卖焦虑的经典案例
2022-02-18,这哥们有点水啊
2022-02-18,自动驾驶的国标都出来了 为什么还用sea的标准？
2022-02-18,这辈子都别想L5
2022-02-18,一切。。。。。。
2022-02-18,那叫辅助驾驶好吧
2022-02-18,这种现阶段人也避免不了
2022-02-18,传导器还行，写文稿的没上过工科大学吧
2022-02-18,无良销售可以把自动辅助驾驶称呼为自动驾驶，你也这么认为？
2022-02-18,下架吧，自动辅助驾驶或智能辅助驾驶不等同于自动驾驶
2022-02-18,只要都用自动驾驶，原则上就没啥车祸了
2022-02-18,极狐 介于L3 和L4之间
2022-02-18,工程伦理呗
2022-02-18,汽车必须遵循法规，让速不让道。不然就是自动驾驶开发人员以故意杀人罪处理！
2022-02-18,如果交通规划本身不合理不科学怎么办呢？
2022-02-18,或许会高一纳米，但自动驾驶难点不在于这个
2022-02-18,油车智能化可不差吧
2022-02-18,新能源最多就是好控制车辆，但这不是自动驾驶的难点。新能源和科技智能化没有关系
2022-02-20,哪个企业家
2022-02-20,没有数据随便就说：更多
2022-02-20,我选择弹射座椅
2022-02-20,聘个司机就L5
2022-02-20,电车问题
2022-02-20,这是伦理问题，和人有关，与自动驾驶无关
2022-02-20,小看深度学习了，有6万辆L4实测车，超算很快学会如何处理
2022-02-20,测试的自动驾驶事故率，和人工驾驶的事故率比较，谁高？
2022-02-20,人工驾驶车遇到这样的问题，怎么办呢？
2022-02-20,什么破节目
2022-02-20,电车难题能难住电车吗？
2022-02-20,最优解;牺牲当前车内人员
2022-02-20,飞虎是啥
2022-02-20,机器人比那些没素质的司机好多了
2022-02-20,有点扯，自动驾驶和驱动方式有啥必然联系？
2022-02-20,驾驶辅助系统不等于自动驾驶
2022-02-20,你们真的是专业的媒体么 我笑了
2022-02-20,自动驾驶都没刹车吗
2022-02-20,前面几句就是屁话，吓唬谁？以为观众都不知道代码有权重比？安全大于一切，OK？
2022-02-20,懂车帝的视频质量开始向百家号看齐
2022-02-20,大家别急，华为来了
2022-02-20,一点都不严谨咯
2022-02-20,道路数据，危
2022-02-20,能不能说清楚，现在哪有自动驾驶，全是辅助驾驶
2022-02-20,太扯了，关了
2022-02-20,看好自动无人机，需要一定门槛
2022-02-20,还有谁
2022-02-20,这些都是碰撞前就推出系统好吧，让驾驶员接管了
2022-02-20,目前不是全自动驾驶，只是自动驾驶，是两个概念好吧
2022-02-20,鬼探头了解下
2022-02-20,非蠢即坏
2022-02-20,下架吧   这个视频
2022-02-20,因噎废食吗
2022-02-20,比亚迪汉？ 
2022-02-20,扯淡么。。。这
2022-02-20,自动驾驶的未来一定是所有的车辆都使用自动驾驶，人才是最不可控的
2022-02-20,这两句话有联系么？
2022-02-20,说的我能活到L5出来一样
2022-02-20,辅助驾驶是自动驾驶？
2022-02-20,更多离谱的车祸这话说的不对吧。。。
2022-02-20,做好了去世的准备
2022-02-20,撞校车，因为一般合格的校车都是比较坚固
2022-02-20,emmm 在未来“过渡期”需要买G55这类车 保安全了
2022-02-20,人家还有后台监视着，必要时刻可以远程遥控驾驶
2022-02-20,选择自己撞车，那我肯定不会买这辆车
2022-02-20,这哥们就是贩卖焦虑的经典案例
2022-02-20,这哥们有点水啊
2022-02-20,自动驾驶的国标都出来了 为什么还用sea的标准？
2022-02-20,这辈子都别想L5
2022-02-20,一切。。。。。。
2022-02-20,那叫辅助驾驶好吧
2022-02-20,这种现阶段人也避免不了
2022-02-20,传导器还行，写文稿的没上过工科大学吧
2022-02-20,无良销售可以把自动辅助驾驶称呼为自动驾驶，你也这么认为？
2022-02-20,下架吧，自动辅助驾驶或智能辅助驾驶不等同于自动驾驶
2022-02-20,只要都用自动驾驶，原则上就没啥车祸了
2022-02-20,极狐 介于L3 和L4之间
2022-02-20,工程伦理呗
2022-02-20,汽车必须遵循法规，让速不让道。不然就是自动驾驶开发人员以故意杀人罪处理！
2022-02-20,如果交通规划本身不合理不科学怎么办呢？
2022-02-20,或许会高一纳米，但自动驾驶难点不在于这个
2022-02-20,油车智能化可不差吧
2022-02-20,新能源最多就是好控制车辆，但这不是自动驾驶的难点。新能源和科技智能化没有关系
2022-02-23,现在都是辅助驾驶，没必要危言耸听
2022-02-23,哪个企业家
2022-02-23,没有数据随便就说：更多
2022-02-23,我选择弹射座椅
2022-02-23,聘个司机就L5
2022-02-23,电车问题
2022-02-23,这是伦理问题，和人有关，与自动驾驶无关
2022-02-23,小看深度学习了，有6万辆L4实测车，超算很快学会如何处理
2022-02-23,测试的自动驾驶事故率，和人工驾驶的事故率比较，谁高？
2022-02-23,人工驾驶车遇到这样的问题，怎么办呢？
2022-02-23,什么破节目
2022-02-23,电车难题能难住电车吗？
2022-02-23,最优解;牺牲当前车内人员
2022-02-23,飞虎是啥
2022-02-23,机器人比那些没素质的司机好多了
2022-02-23,有点扯，自动驾驶和驱动方式有啥必然联系？
2022-02-23,驾驶辅助系统不等于自动驾驶
2022-02-23,你们真的是专业的媒体么 我笑了
2022-02-23,自动驾驶都没刹车吗
2022-02-23,前面几句就是屁话，吓唬谁？以为观众都不知道代码有权重比？安全大于一切，OK？
2022-02-23,懂车帝的视频质量开始向百家号看齐
2022-02-23,大家别急，华为来了
2022-02-23,一点都不严谨咯
2022-02-23,道路数据，危
2022-02-23,能不能说清楚，现在哪有自动驾驶，全是辅助驾驶
2022-02-23,太扯了，关了
2022-02-23,看好自动无人机，需要一定门槛
2022-02-23,还有谁
2022-02-23,这些都是碰撞前就推出系统好吧，让驾驶员接管了
2022-02-23,目前不是全自动驾驶，只是自动驾驶，是两个概念好吧
2022-02-23,鬼探头了解下
2022-02-23,非蠢即坏
2022-02-23,下架吧   这个视频
2022-02-23,因噎废食吗
2022-02-23,比亚迪汉？ 
2022-02-23,扯淡么。。。这
2022-02-23,自动驾驶的未来一定是所有的车辆都使用自动驾驶，人才是最不可控的
2022-02-23,这两句话有联系么？
2022-02-23,说的我能活到L5出来一样
2022-02-23,辅助驾驶是自动驾驶？
2022-02-23,更多离谱的车祸这话说的不对吧。。。
2022-02-23,做好了去世的准备
2022-02-23,撞校车，因为一般合格的校车都是比较坚固
2022-02-23,emmm 在未来“过渡期”需要买G55这类车 保安全了
2022-02-23,人家还有后台监视着，必要时刻可以远程遥控驾驶
2022-02-23,选择自己撞车，那我肯定不会买这辆车
2022-02-23,这哥们就是贩卖焦虑的经典案例
2022-02-23,这哥们有点水啊
2022-02-23,自动驾驶的国标都出来了 为什么还用sea的标准？
2022-02-23,这辈子都别想L5
2022-02-23,一切。。。。。。
2022-02-23,那叫辅助驾驶好吧
2022-02-23,这种现阶段人也避免不了
2022-02-23,传导器还行，写文稿的没上过工科大学吧
2022-02-23,无良销售可以把自动辅助驾驶称呼为自动驾驶，你也这么认为？
2022-02-23,下架吧，自动辅助驾驶或智能辅助驾驶不等同于自动驾驶
2022-02-23,只要都用自动驾驶，原则上就没啥车祸了
2022-02-23,极狐 介于L3 和L4之间
2022-02-23,工程伦理呗
2022-02-23,汽车必须遵循法规，让速不让道。不然就是自动驾驶开发人员以故意杀人罪处理！
2022-02-23,如果交通规划本身不合理不科学怎么办呢？
2022-02-23,或许会高一纳米，但自动驾驶难点不在于这个
2022-02-23,油车智能化可不差吧
2022-02-23,新能源最多就是好控制车辆，但这不是自动驾驶的难点。新能源和科技智能化没有关系
2022-03-08,有激光雷达，放心好了！
2022-03-08,现在都是辅助驾驶，没必要危言耸听
2022-03-08,哪个企业家
2022-03-08,没有数据随便就说：更多
2022-03-08,我选择弹射座椅
2022-03-08,聘个司机就L5
2022-03-08,电车问题
2022-03-08,这是伦理问题，和人有关，与自动驾驶无关
2022-03-08,小看深度学习了，有6万辆L4实测车，超算很快学会如何处理
2022-03-08,测试的自动驾驶事故率，和人工驾驶的事故率比较，谁高？
2022-03-08,人工驾驶车遇到这样的问题，怎么办呢？
2022-03-08,什么破节目
2022-03-08,电车难题能难住电车吗？
2022-03-08,最优解;牺牲当前车内人员
2022-03-08,飞虎是啥
2022-03-08,机器人比那些没素质的司机好多了
2022-03-08,有点扯，自动驾驶和驱动方式有啥必然联系？
2022-03-08,驾驶辅助系统不等于自动驾驶
2022-03-08,你们真的是专业的媒体么 我笑了
2022-03-08,自动驾驶都没刹车吗
2022-03-08,前面几句就是屁话，吓唬谁？以为观众都不知道代码有权重比？安全大于一切，OK？
2022-03-08,懂车帝的视频质量开始向百家号看齐
2022-03-08,大家别急，华为来了
2022-03-08,一点都不严谨咯
2022-03-08,道路数据，危
2022-03-08,能不能说清楚，现在哪有自动驾驶，全是辅助驾驶
2022-03-08,太扯了，关了
2022-03-08,看好自动无人机，需要一定门槛
2022-03-08,还有谁
2022-03-08,这些都是碰撞前就推出系统好吧，让驾驶员接管了
2022-03-08,目前不是全自动驾驶，只是自动驾驶，是两个概念好吧
2022-03-08,鬼探头了解下
2022-03-08,非蠢即坏
2022-03-08,下架吧   这个视频
2022-03-08,因噎废食吗
2022-03-08,比亚迪汉？ 
2022-03-08,扯淡么。。。这
2022-03-08,自动驾驶的未来一定是所有的车辆都使用自动驾驶，人才是最不可控的
2022-03-08,这两句话有联系么？
2022-03-08,说的我能活到L5出来一样
2022-03-08,辅助驾驶是自动驾驶？
2022-03-08,更多离谱的车祸这话说的不对吧。。。
2022-03-08,做好了去世的准备
2022-03-08,撞校车，因为一般合格的校车都是比较坚固
2022-03-08,emmm 在未来“过渡期”需要买G55这类车 保安全了
2022-03-08,人家还有后台监视着，必要时刻可以远程遥控驾驶
2022-03-08,选择自己撞车，那我肯定不会买这辆车
2022-03-08,这哥们就是贩卖焦虑的经典案例
2022-03-08,这哥们有点水啊
2022-03-08,自动驾驶的国标都出来了 为什么还用sea的标准？
2022-03-08,这辈子都别想L5
2022-03-08,一切。。。。。。
2022-03-08,那叫辅助驾驶好吧
2022-03-08,这种现阶段人也避免不了
2022-03-08,传导器还行，写文稿的没上过工科大学吧
2022-03-08,无良销售可以把自动辅助驾驶称呼为自动驾驶，你也这么认为？
2022-03-08,下架吧，自动辅助驾驶或智能辅助驾驶不等同于自动驾驶
2022-03-08,只要都用自动驾驶，原则上就没啥车祸了
2022-03-08,极狐 介于L3 和L4之间
2022-03-08,工程伦理呗
2022-03-08,汽车必须遵循法规，让速不让道。不然就是自动驾驶开发人员以故意杀人罪处理！
2022-03-08,如果交通规划本身不合理不科学怎么办呢？
2022-03-08,或许会高一纳米，但自动驾驶难点不在于这个
2022-03-08,油车智能化可不差吧
2022-03-08,新能源最多就是好控制车辆，但这不是自动驾驶的难点。新能源和科技智能化没有关系
2022-03-29,好似
2022-03-29,有激光雷达，放心好了！
2022-03-29,现在都是辅助驾驶，没必要危言耸听
2022-03-29,哪个企业家
2022-03-29,没有数据随便就说：更多
2022-03-29,我选择弹射座椅
2022-03-29,聘个司机就L5
2022-03-29,电车问题
2022-03-29,这是伦理问题，和人有关，与自动驾驶无关
2022-03-29,小看深度学习了，有6万辆L4实测车，超算很快学会如何处理
2022-03-29,测试的自动驾驶事故率，和人工驾驶的事故率比较，谁高？
2022-03-29,人工驾驶车遇到这样的问题，怎么办呢？
2022-03-29,什么破节目
2022-03-29,电车难题能难住电车吗？
2022-03-29,最优解;牺牲当前车内人员
2022-03-29,飞虎是啥
2022-03-29,机器人比那些没素质的司机好多了
2022-03-29,有点扯，自动驾驶和驱动方式有啥必然联系？
2022-03-29,驾驶辅助系统不等于自动驾驶
2022-03-29,你们真的是专业的媒体么 我笑了
2022-03-29,自动驾驶都没刹车吗
2022-03-29,前面几句就是屁话，吓唬谁？以为观众都不知道代码有权重比？安全大于一切，OK？
2022-03-29,懂车帝的视频质量开始向百家号看齐
2022-03-29,大家别急，华为来了
2022-03-29,一点都不严谨咯
2022-03-29,道路数据，危
2022-03-29,能不能说清楚，现在哪有自动驾驶，全是辅助驾驶
2022-03-29,太扯了，关了
2022-03-29,看好自动无人机，需要一定门槛
2022-03-29,还有谁
2022-03-29,这些都是碰撞前就推出系统好吧，让驾驶员接管了
2022-03-29,目前不是全自动驾驶，只是自动驾驶，是两个概念好吧
2022-03-29,鬼探头了解下
2022-03-29,非蠢即坏
2022-03-29,下架吧   这个视频
2022-03-29,因噎废食吗
2022-03-29,比亚迪汉？ 
2022-03-29,扯淡么。。。这
2022-03-29,自动驾驶的未来一定是所有的车辆都使用自动驾驶，人才是最不可控的
2022-03-29,这两句话有联系么？
2022-03-29,说的我能活到L5出来一样
2022-03-29,辅助驾驶是自动驾驶？
2022-03-29,更多离谱的车祸这话说的不对吧。。。
2022-03-29,做好了去世的准备
2022-03-29,撞校车，因为一般合格的校车都是比较坚固
2022-03-29,emmm 在未来“过渡期”需要买G55这类车 保安全了
2022-03-29,人家还有后台监视着，必要时刻可以远程遥控驾驶
2022-03-29,选择自己撞车，那我肯定不会买这辆车
2022-03-29,这哥们就是贩卖焦虑的经典案例
2022-03-29,这哥们有点水啊
2022-03-29,自动驾驶的国标都出来了 为什么还用sea的标准？
2022-03-29,这辈子都别想L5
2022-03-29,一切。。。。。。
2022-03-29,那叫辅助驾驶好吧
2022-03-29,这种现阶段人也避免不了
2022-03-29,传导器还行，写文稿的没上过工科大学吧
2022-03-29,无良销售可以把自动辅助驾驶称呼为自动驾驶，你也这么认为？
2022-03-29,下架吧，自动辅助驾驶或智能辅助驾驶不等同于自动驾驶
2022-03-29,只要都用自动驾驶，原则上就没啥车祸了
2022-03-29,极狐 介于L3 和L4之间
2022-03-29,工程伦理呗
2022-03-29,汽车必须遵循法规，让速不让道。不然就是自动驾驶开发人员以故意杀人罪处理！
2022-03-29,如果交通规划本身不合理不科学怎么办呢？
2022-03-29,或许会高一纳米，但自动驾驶难点不在于这个
2022-03-29,油车智能化可不差吧
2022-03-29,新能源最多就是好控制车辆，但这不是自动驾驶的难点。新能源和科技智能化没有关系
